Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Starting Pips,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Woodland Hunter Axe (Level 90+),90,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Zamunda Spear and Shield (Level 120+),120,0,0,0,0,0,53,56,0,0,0,0,230,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Crypt Conscript's Tabar,114,0,0,0,0,0,53,47,0,0,0,0,48,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Aged Purrzian Axe & Shield,112,0,0,0,0,0,52,46,0,0,0,0,47,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
New Fire Serpent Fang,85,0,0,0,0,0,52,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Unicorn Knight's Rain-Bow (Level 100+),100,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin's Rain-Bow (Level 90+),90,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Walrusk Saber of Dignity,108,0,0,0,0,0,51,53,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Alpine Hunter Axe (Level 110+),110,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Snowdrifter's Stave (Level 110+),110,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Scythe (Level 120+),120,0,0,0,0,0,50,125,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Palace Spikeleaf Sword (Level 100+),100,0,0,0,0,6,50,115,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Charmer's Mystical Flute (Level 120+),120,0,0,0,0,0,50,95,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Raven's Claw of Unkindness (Level 90+),90,0,0,0,0,0,50,95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Storied Razor (Level 90+),90,0,0,0,0,0,50,95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hawk Rider's Claymore (Level 90+),90,0,0,0,0,0,50,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Darkwraith's Compelling Scythe (Level 100+),100,0,0,0,0,0,50,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Balance Blade (Level 100+),100,0,0,0,0,0,50,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns, Event Drop",False,None
Greenwarden's Energetic Staff (Level 100+),100,0,0,0,0,0,50,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Level 140+),140,0,0,0,0,0,50,59,0,0,0,0,0,18,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Tundarian Cutlass of Fusion,106,0,0,0,0,0,50,52,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Eye of the Soothsayer (Level 60+),60,0,0,0,0,4,50,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Emerald Caiman's Scepter (Level 80+),80,0,0,0,0,0,50,50,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Light Elf Sword and Shield (Level 80+),80,0,0,0,0,0,50,50,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dancing Blade (Level 70+),70,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Dark Wing Bow (Level 80+),80,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Primordial Axe (Level 70+),70,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Raven's Bow of Unkind Winter (Level 80+),80,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Scythe of Penance (Level 80+),80,0,0,0,0,0,50,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Krampus' Tolltaker,120,0,0,0,0,0,50,24,0,0,0,0,55,0,0,0,0,2,0,0,0,0,0,0,1,0,"Gold Key, Event Drop",False,None
Mystic Grimoire (Level 100+),100,0,0,0,0,0,50,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Blighted Captain's Steel (Level 80+),80,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Odin's Gungnir (Level 80+),80,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Wotan's Gungnir (Level 80+),80,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Woodland Hunter Axe (Level 80+),80,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Kossack Cutlass of Redress,104,0,0,0,0,0,48,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Unicorn Knight's Rain-Bow (Level 90+),90,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin's Rain-Bow (Level 80+),80,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Zamunda Spear and Shield (Level 110+),110,0,0,0,0,0,47,50,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Urville Sword of Honor,102,0,0,0,0,0,47,49,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Alpine Hunter Axe (Level 100+),100,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Stave (Level 100+),100,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dirk of Burrower Harmony,96,0,0,0,0,0,47,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Imperial Walrusk Cutlass,108,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Lance of Night Fire,82,0,0,0,0,0,46,23,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Talon of the Storm Owl,82,0,0,0,0,0,46,23,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Long Edge of BrightEyes,90,0,0,0,0,0,46,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Ancient Ceremonial Yuleaxe (Level 130+),130,0,0,0,0,0,45,110,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Palace Spikeleaf Sword (Level 90+),90,0,0,0,0,5,45,100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Charmer's Mystical Flute (Level 110+),110,0,0,0,0,0,45,90,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Charmer's Mystical Flute (Level 100+),100,0,0,0,0,0,45,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Raven's Claw of Unkindness (Level 80+),80,0,0,0,0,0,45,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Storied Razor (Level 80+),80,0,0,0,0,0,45,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Peaceful Staff (Level 100+),100,0,0,0,0,0,45,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Nevermore Talon (Level 100+),100,0,0,0,0,0,45,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lunar Scepter of Anubis (Level 70+),70,0,0,0,0,0,45,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Compelling Scythe (Level 90+),90,0,0,0,0,0,45,65,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Balance Blade (Level 90+),90,0,0,0,0,0,45,65,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Energetic Staff (Level 90+),90,0,0,0,0,0,45,65,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns, Event Drop",False,None
Mandar's Sword of Legend (Level 130+),130,0,0,0,0,0,45,53,0,0,0,0,0,16,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Light Elf Sword and Shield (Level 70+),70,0,0,0,0,0,45,45,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hungry Caiman's Staff (Level 70+),70,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Sinister Dragon Pike (Level 70+),70,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Valiant Jouster's Lance (Level 60+),60,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Fusilier's Fireberry Saber (Level 60+),60,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mystic Grimoire (Level 90+),90,0,0,0,0,0,45,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Winter's Radiant Staff (Level 60+),60,0,0,0,0,0,45,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Blighted Captain's Steel (Level 70+),70,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Odin's Gungnir (Level 70+),70,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Gungnir (Level 70+),70,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Tundarian Bear's Saber,106,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Unicorn Knight's Rain-Bow (Level 80+),80,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin's Rain-Bow (Level 70+),70,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Woodland Hunter Axe (Level 70+),70,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alpine Hunter Axe (Level 90+),90,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Polarian Kossack Saber,104,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Snowdrifter's Stave (Level 90+),90,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Zamunda Spear and Shield (Level 100+),100,0,0,0,0,0,42,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dark Wing Bow (Level 70+),70,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Bow of Unkind Winter (Level 70+),70,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Trickster's Lying Bow (Level 70+),70,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Coatl's Sharp Obsidian Kiss,85,0,0,0,0,0,42,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Staff of the Storm Quetzals,80,0,0,0,0,0,42,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Mandar's Sword of Legend (Level 120+),120,0,0,0,0,0,41,48,0,0,0,0,0,15,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Urville Station Saber,102,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Eclipse Spear of Azteca,82,0,0,0,0,0,41,30,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Darkwraith's Umbral Scythe (Level 100+),100,0,0,0,0,0,40,115,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Axe of Winter's Discontent (Level 130+),130,0,0,0,0,0,40,105,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter's Whispering Axe (Level 130+),130,0,0,0,0,0,40,105,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Palace Spikeleaf Sword (Level 80+),80,0,0,0,0,5,40,85,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Charmer's Mystical Flute (Level 90+),90,0,0,0,0,0,40,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Hawk Rider's Claymore (Level 80+),80,0,0,0,0,0,40,80,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Greenwarden's Peaceful Staff (Level 90+),90,0,0,0,0,0,40,75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Nevermore Talon (Level 90+),90,0,0,0,0,0,40,75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Compelling Scythe (Level 80+),80,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Balance Blade (Level 80+),80,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Energetic Staff (Level 80+),80,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Event Drop",False,None
Fortune Teller's Eternal Gaze (Level 50+),50,0,0,0,0,3,40,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Emerald Caiman's Scepter (Level 70+),70,0,0,0,0,0,40,40,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dancing Blade (Level 60+),60,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Primordial Axe (Level 60+),60,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Darkwraith's Scythe of Penance (Level 70+),70,0,0,0,0,0,40,30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Red Sky Snake Banner,80,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Mystic Grimoire (Level 80+),80,0,0,0,0,0,40,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Harpoon of the Darksome Depths (Level 50+),50,0,0,0,0,0,40,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Blighted Captain's Steel (Level 60+),60,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Crystal Icespike,98,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Odin's Gungnir (Level 60+),60,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Knight's Rain-Bow (Level 70+),70,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin's Rain-Bow (Level 60+),60,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Woodland Hunter Axe (Level 60+),60,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Gungnir (Level 60+),60,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alpine Hunter Axe (Level 80+),80,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Stave (Level 80+),80,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Truesight Bow,72,0,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Zamunda Spear and Shield (Level 90+),90,0,0,0,0,0,38,41,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lost World Fated Atlatl,85,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gold Key,False,None
Lost World Survivor Spear,85,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gold Key,False,None
Jack Hallow's Guitar (Level 40+),40,0,0,0,0,0,38,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Level 110+),110,0,0,0,0,0,37,43,0,0,0,0,0,14,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Light Elf Sword and Shield (Level 50+),50,0,0,0,0,0,37,37,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonbreath Bow,72,0,0,0,0,0,37,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Unicorn Knight's Rain-Bow (Level 60+),60,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Paladin's Rain-Bow (Level 50+),50,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Woodland Hunter Axe (Level 50+),50,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Scythe (Level 90+),90,0,0,0,0,0,35,110,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Great Axe of the Storyteller (Level 100+),100,0,0,0,0,0,35,100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unkind Axe of Winter (Level 100+),100,0,0,0,0,0,35,100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Charmer's Mystical Flute (Level 80+),80,0,0,0,0,0,35,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Greenwarden's Peaceful Staff (Level 80+),80,0,0,0,0,0,35,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Event Drop",False,None
Hawk Rider's Claymore (Level 70+),70,0,0,0,0,0,35,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Nevermore Talon (Level 80+),80,0,0,0,0,0,35,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lunar Scepter of Anubis (Level 60+),60,0,0,0,0,0,35,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Eye of the Soothsayer (Level 50+),50,0,0,0,0,3,35,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alpine Hunter Axe (Level 70+),70,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Stave (Level 70+),70,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Twin Kings' Serpent Standard,80,0,0,0,0,0,35,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Mystic Grimoire (Level 70+),70,0,0,0,0,0,35,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Tanglewood Terror Spear (Level 60+),60,0,0,0,0,0,35,0,0,2,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Blighted Captain's Steel (Level 50+),50,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Odin's Gungnir (Level 50+),50,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Staff of Solomon,66,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Thane's Axe and Shield (Level 50+),50,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Gift Card,False,None
Wotan's Gungnir (Level 50+),50,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Rod of Icy Tears,84,0,0,0,0,0,34,65,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Zamunda Spear and Shield (Level 80+),80,0,0,0,0,0,34,37,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Brutal Ice Arrow Rod,85,0,0,0,0,0,33,85,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Mandar's Sword of Legend (Level 100+),100,0,0,0,0,0,33,39,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Scales of Time,95,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Copper Scale Striker,85,0,0,0,0,0,32,51,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Spear of Breaking Dawn,82,0,0,0,0,0,32,44,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Poseidon's Staff of Tides,70,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Unicorn Knight's Rain-Bow (Level 50+),50,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Zamunda Spear and Shield (Level 70+),70,0,0,0,0,0,31,34,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Alpine Hunter Axe (Level 60+),60,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Stave (Level 60+),60,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Crystal Cavern Cudgel,70,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar, Fishing",False,None
Teeth of the Lords of Night (Level 100+),100,0,0,0,0,0,30,160,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Darkwraith's Umbral Scythe (Level 80+),80,0,0,0,0,0,30,105,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Great Axe of the Storyteller (Level 90+),90,0,0,0,0,0,30,95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Unkind Axe of Winter (Level 90+),90,0,0,0,0,0,30,95,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Winter's Whispering Axe (Level 100+),100,0,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Winter Palace Spikeleaf Sword (Level 70+),70,0,0,0,0,4,30,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Charmer's Mystical Flute (Level 70+),70,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Hawk Rider's Claymore (Level 60+),60,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Crowns, Gift Card",False,None
Nevermore Talon (Level 70+),70,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Raven's Claw of Unkindness (Level 70+),70,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Raven's Storied Razor (Level 70+),70,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Tears of Night Lance,82,0,0,0,0,0,30,46,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Darkwraith's Compelling Scythe (Level 70+),70,0,0,0,0,0,30,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Dragonrider's Balance Blade (Level 70+),70,0,0,0,0,0,30,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
